Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717495564.280328,36,0.0,14.8,OCC_TO_CU
1717495564.2888172,"{'21001': '1,1717495563', '11002': '1,1717495563', '11001': '1,1717495563', '21002': '1,1717495563'}",69.2,14.8,DEV_TO_OCC
1717495565.0019217,"{'21001': '1,1717495564', '11002': '1,1717495563', '11001': '1,1717495563', '21002': '1,1717495564'}",17.2,14.7,DEV_TO_OCC
1717495565.3038611,"{'21001': '1,1717495564', '11002': '1,1717495564', '11001': '0,1717495564', '21002': '1,1717495564'}",6.6,14.7,DEV_TO_OCC
1717495566.2267814,"{'21001': '0,1717495565', '11002': '1,1717495564', '11001': '0,1717495564', '21002': '0,1717495565'}",5.1,14.7,DEV_TO_OCC
1717495566.2278054,"{'21001': '0,1717495565', '11002': '0,1717495565', '11001': '0,1717495565', '21002': '0,1717495565'}",0.0,14.7,DEV_TO_OCC
1717495567.1475043,"{'21001': '0,1717495566', '11002': '0,1717495565', '11001': '0,1717495565', '21002': '0,1717495566'}",5.1,14.7,DEV_TO_OCC
1717495567.2267947,"{'21001': '0,1717495566', '11002': '0,1717495566', '11001': '0,1717495566', '21002': '0,1717495566'}",13.7,14.7,DEV_TO_OCC
1717495568.0688493,"{'21001': '0,1717495567', '11002': '0,1717495566', '11001': '0,1717495566', '21002': '0,1717495567'}",8.1,14.7,DEV_TO_OCC
1717495568.27976,"{'21001': '0,1717495567', '11002': '0,1717495567', '11001': '0,1717495567', '21002': '0,1717495567'}",19.2,14.7,DEV_TO_OCC
1717495569.2983017,"{'21001': '0,1717495567', '11002': '0,1717495568', '11001': '0,1717495568', '21002': '0,1717495567'}",9.0,14.7,DEV_TO_OCC
1717495569.2994337,"{'21001': '0,1717495568', '11002': '0,1717495568', '11001': '0,1717495568', '21002': '0,1717495568'}",0.0,14.7,DEV_TO_OCC
1717495570.2258298,"{'21001': '0,1717495568', '11002': '0,1717495569', '11001': '0,1717495569', '21002': '0,1717495568'}",7.8,14.7,DEV_TO_OCC
1717495570.2267852,"{'21001': '0,1717495569', '11002': '0,1717495569', '11001': '0,1717495569', '21002': '0,1717495569'}",0.0,14.7,DEV_TO_OCC
1717495571.1419318,"{'21001': '0,1717495570', '11002': '0,1717495569', '11001': '0,1717495569', '21002': '0,1717495570'}",7.1,14.8,DEV_TO_OCC
1717495571.2175539,"{'21001': '0,1717495570', '11002': '0,1717495570', '11001': '0,1717495570', '21002': '0,1717495570'}",16.9,14.8,DEV_TO_OCC
1717495572.067464,"{'21001': '0,1717495571', '11002': '0,1717495570', '11001': '0,1717495570', '21002': '0,1717495571'}",3.9,14.8,DEV_TO_OCC
1717495572.2735126,"{'21001': '0,1717495571', '11002': '0,1717495571', '11001': '0,1717495571', '21002': '0,1717495571'}",6.4,14.8,DEV_TO_OCC
1717495573.2948833,"{'21001': '0,1717495572', '11002': '0,1717495571', '11001': '0,1717495571', '21002': '0,1717495572'}",1.2,14.8,DEV_TO_OCC
1717495573.2960663,"{'21001': '0,1717495572', '11002': '0,1717495572', '11001': '0,1717495572', '21002': '0,1717495572'}",0.0,14.8,DEV_TO_OCC
1717495574.2174742,"{'21001': '0,1717495573', '11002': '0,1717495572', '11001': '0,1717495572', '21002': '0,1717495573'}",1.5,14.8,DEV_TO_OCC
1717495574.2195032,"{'21001': '0,1717495573', '11002': '0,1717495573', '11001': '0,1717495573', '21002': '0,1717495573'}",0.0,14.8,DEV_TO_OCC
1717495574.2892778,37,12.8,14.8,OCC_TO_CU
1717495574.290277,38,0.0,14.8,OCC_TO_CU
1717495574.2911146,39,0.0,14.8,OCC_TO_CU
1717495574.2919211,40,0.0,14.8,OCC_TO_CU
1717495575.1391892,"{'21001': '0,1717495574', '11002': '0,1717495573', '11001': '0,1717495573', '21002': '0,1717495574'}",2.9,14.8,DEV_TO_OCC
1717495575.2242138,"{'21001': '0,1717495574', '11002': '0,1717495574', '11001': '1,1717495574', '21002': '0,1717495574'}",9.7,14.8,DEV_TO_OCC
1717495576.060923,"{'21001': '1,1717495575', '11002': '0,1717495574', '11001': '1,1717495574', '21002': '1,1717495575'}",2.0,14.8,DEV_TO_OCC
1717495576.2673674,"{'21001': '1,1717495575', '11002': '1,1717495575', '11001': '1,1717495575', '21002': '1,1717495575'}",28.9,14.8,DEV_TO_OCC
1717495577.084507,"{'21001': '1,1717495576', '11002': '1,1717495575', '11001': '1,1717495575', '21002': '1,1717495576'}",1.5,14.7,DEV_TO_OCC
1717495577.2848368,"{'21001': '1,1717495576', '11002': '1,1717495576', '11001': '1,1717495576', '21002': '1,1717495576'}",5.4,14.7,DEV_TO_OCC
1717495578.2108872,"{'21001': '1,1717495577', '11002': '1,1717495576', '11001': '1,1717495576', '21002': '1,1717495577'}",9.9,14.8,DEV_TO_OCC
1717495578.2190657,"{'21001': '1,1717495577', '11002': '1,1717495577', '11001': '1,1717495577', '21002': '1,1717495577'}",88.9,14.8,DEV_TO_OCC
1717495579.1344464,"{'21001': '1,1717495578', '11002': '1,1717495577', '11001': '1,1717495577', '21002': '1,1717495578'}",12.2,14.8,DEV_TO_OCC
1717495579.2212424,"{'21001': '1,1717495578', '11002': '1,1717495578', '11001': '1,1717495578', '21002': '1,1717495578'}",10.7,14.8,DEV_TO_OCC
1717495580.051548,"{'21001': '1,1717495579', '11002': '1,1717495578', '11001': '1,1717495578', '21002': '1,1717495579'}",2.0,14.8,DEV_TO_OCC
1717495580.255798,"{'21001': '1,1717495579', '11002': '1,1717495579', '11001': '1,1717495579', '21002': '1,1717495579'}",4.1,14.8,DEV_TO_OCC
1717495581.2795866,"{'21001': '1,1717495580', '11002': '1,1717495579', '11001': '1,1717495579', '21002': '1,1717495580'}",10.9,14.7,DEV_TO_OCC
1717495581.2804458,"{'21001': '1,1717495580', '11002': '1,1717495580', '11001': '1,1717495580', '21002': '1,1717495580'}",0.0,14.7,DEV_TO_OCC
1717495582.2003071,"{'21001': '1,1717495581', '11002': '1,1717495580', '11001': '1,1717495580', '21002': '1,1717495581'}",2.5,14.8,DEV_TO_OCC
1717495582.2229095,"{'21001': '1,1717495581', '11002': '1,1717495581', '11001': '1,1717495581', '21002': '1,1717495581'}",10.7,14.8,DEV_TO_OCC
1717495583.1261964,"{'21001': '1,1717495582', '11002': '1,1717495581', '11001': '1,1717495581', '21002': '1,1717495582'}",6.8,14.8,DEV_TO_OCC
1717495583.3264806,"{'21001': '1,1717495582', '11002': '1,1717495582', '11001': '1,1717495582', '21002': '1,1717495582'}",10.6,14.8,DEV_TO_OCC
1717495584.0552125,"{'21001': '1,1717495583', '11002': '1,1717495582', '11001': '1,1717495582', '21002': '1,1717495583'}",3.6,14.8,DEV_TO_OCC
1717495584.2487836,,6.4,14.8,OCC_TO_CU_UPDATE
1717495584.2490885,,0.0,14.8,OCC_TO_CU_UPDATE
1717495584.2493193,"{'21001': '1,1717495583', '11002': '1,1717495582', '11001': '1,1717495582', '21002': '1,1717495583'}",0.0,14.8,DEV_TO_OCC
1717495584.3010595,41,8.3,14.8,OCC_TO_CU
1717495584.3021183,42,0.0,14.8,OCC_TO_CU
1717495584.3036623,43,0.0,14.8,OCC_TO_CU
1717495584.3047025,44,75.0,14.8,OCC_TO_CU
1717495585.275209,"{'21001': '1,1717495583', '11002': '1,1717495582', '11001': '1,1717495582', '21002': '1,1717495583'}",7.6,14.8,DEV_TO_OCC
1717495585.275635,"{'21001': '1,1717495583', '11002': '1,1717495582', '11001': '0,1717495584', '21002': '1,1717495583'}",0.0,14.8,DEV_TO_OCC
1717495586.1940792,"{'21001': '0,1717495585', '11002': '1,1717495582', '11001': '0,1717495584', '21002': '0,1717495585'}",6.4,14.8,DEV_TO_OCC
1717495586.2247517,"{'21001': '0,1717495585', '11002': '1,1717495582', '11001': '0,1717495585', '21002': '0,1717495585'}",18.9,14.8,DEV_TO_OCC
1717495587.122866,"{'21001': '0,1717495586', '11002': '1,1717495582', '11001': '0,1717495585', '21002': '0,1717495586'}",5.8,14.8,DEV_TO_OCC
1717495587.320081,"{'21001': '0,1717495586', '11002': '1,1717495582', '11001': '0,1717495586', '21002': '0,1717495586'}",13.2,14.8,DEV_TO_OCC
1717495588.0417597,"{'21001': '0,1717495587', '11002': '1,1717495582', '11001': '0,1717495586', '21002': '0,1717495587'}",3.8,14.8,DEV_TO_OCC
1717495588.2417068,"{'21001': '0,1717495587', '11002': '1,1717495582', '11001': '0,1717495587', '21002': '0,1717495587'}",4.2,14.8,DEV_TO_OCC
1717495589.0609515,"{'21001': '0,1717495588', '11002': '1,1717495582', '11001': '0,1717495587', '21002': '0,1717495588'}",10.3,14.8,DEV_TO_OCC
1717495589.2657833,"{'21001': '0,1717495588', '11002': '1,1717495582', '11001': '0,1717495588', '21002': '0,1717495588'}",17.6,14.8,DEV_TO_OCC
1717495590.085037,"{'21001': '0,1717495589', '11002': '1,1717495582', '11001': '0,1717495588', '21002': '0,1717495589'}",11.5,14.8,DEV_TO_OCC
1717495590.293635,"{'21001': '0,1717495589', '11002': '1,1717495582', '11001': '0,1717495589', '21002': '0,1717495589'}",4.4,14.8,DEV_TO_OCC
1717495591.1096094,"{'21001': '0,1717495590', '11002': '1,1717495582', '11001': '0,1717495589', '21002': '0,1717495590'}",11.8,14.7,DEV_TO_OCC
1717495591.313882,"{'21001': '0,1717495590', '11002': '1,1717495582', '11001': '0,1717495590', '21002': '0,1717495590'}",9.7,14.7,DEV_TO_OCC
1717495592.0311255,"{'21001': '0,1717495591', '11002': '1,1717495582', '11001': '0,1717495590', '21002': '0,1717495591'}",7.4,14.7,DEV_TO_OCC
1717495592.337925,"{'21001': '0,1717495591', '11002': '1,1717495582', '11001': '0,1717495591', '21002': '0,1717495591'}",9.2,14.7,DEV_TO_OCC
1717495593.2603228,"{'21001': '0,1717495591', '11002': '1,1717495582', '11001': '0,1717495592', '21002': '0,1717495591'}",6.3,14.7,DEV_TO_OCC
1717495593.2613406,"{'21001': '0,1717495592', '11002': '1,1717495582', '11001': '0,1717495592', '21002': '0,1717495592'}",100.0,14.7,DEV_TO_OCC
1717495594.181362,"{'21001': '0,1717495593', '11002': '1,1717495582', '11001': '0,1717495592', '21002': '0,1717495593'}",5.6,14.7,DEV_TO_OCC
1717495594.2297895,"{'21001': '0,1717495593', '11002': '1,1717495582', '11001': '0,1717495593', '21002': '0,1717495593'}",63.2,14.7,DEV_TO_OCC
1717495594.3130352,45,13.0,14.7,OCC_TO_CU
1717495594.313938,46,0.0,14.7,OCC_TO_CU
1717495594.3147972,47,0.0,14.7,OCC_TO_CU
1717495594.315699,48,0.0,14.7,OCC_TO_CU
1717495595.1036513,"{'21001': '0,1717495594', '11002': '1,1717495582', '11001': '0,1717495593', '21002': '0,1717495594'}",5.9,14.7,DEV_TO_OCC
1717495595.3073084,"{'21001': '0,1717495594', '11002': '1,1717495582', '11001': '1,1717495594', '21002': '0,1717495594'}",6.1,14.7,DEV_TO_OCC
1717495596.3319714,"{'21001': '1,1717495595', '11002': '1,1717495582', '11001': '1,1717495594', '21002': '1,1717495595'}",2.1,14.7,DEV_TO_OCC
1717495596.3329008,"{'21001': '1,1717495595', '11002': '1,1717495595', '11001': '1,1717495595', '21002': '1,1717495595'}",66.7,14.7,DEV_TO_OCC
1717495597.256927,"{'21001': '1,1717495596', '11002': '1,1717495595', '11001': '1,1717495595', '21002': '1,1717495596'}",8.0,14.7,DEV_TO_OCC
1717495597.257338,"{'21001': '1,1717495596', '11002': '1,1717495596', '11001': '1,1717495596', '21002': '1,1717495596'}",0.0,14.7,DEV_TO_OCC
1717495598.1752074,"{'21001': '1,1717495597', '11002': '1,1717495596', '11001': '1,1717495596', '21002': '1,1717495597'}",10.8,14.7,DEV_TO_OCC
1717495598.2329862,"{'21001': '1,1717495597', '11002': '1,1717495597', '11001': '1,1717495597', '21002': '1,1717495597'}",10.1,14.7,DEV_TO_OCC
1717495599.0964,"{'21001': '1,1717495598', '11002': '1,1717495597', '11001': '1,1717495597', '21002': '1,1717495598'}",1.6,14.7,DEV_TO_OCC
1717495599.3006623,"{'21001': '1,1717495598', '11002': '1,1717495598', '11001': '1,1717495598', '21002': '1,1717495598'}",6.9,14.7,DEV_TO_OCC
1717495600.325782,"{'21001': '1,1717495599', '11002': '1,1717495598', '11001': '1,1717495598', '21002': '1,1717495599'}",5.1,14.7,DEV_TO_OCC
1717495600.3267827,"{'21001': '1,1717495599', '11002': '1,1717495599', '11001': '1,1717495599', '21002': '1,1717495599'}",0.0,14.7,DEV_TO_OCC
1717495601.2478318,"{'21001': '1,1717495600', '11002': '1,1717495599', '11001': '1,1717495599', '21002': '1,1717495600'}",1.6,14.7,DEV_TO_OCC
1717495601.2491562,"{'21001': '1,1717495600', '11002': '1,1717495600', '11001': '1,1717495600', '21002': '1,1717495600'}",66.7,14.7,DEV_TO_OCC
1717495602.1693003,"{'21001': '1,1717495601', '11002': '1,1717495600', '11001': '1,1717495600', '21002': '1,1717495601'}",1.6,14.7,DEV_TO_OCC
1717495602.2415712,"{'21001': '1,1717495601', '11002': '1,1717495601', '11001': '1,1717495601', '21002': '1,1717495601'}",6.8,14.7,DEV_TO_OCC
1717495603.0986269,"{'21001': '1,1717495602', '11002': '1,1717495601', '11001': '1,1717495601', '21002': '1,1717495602'}",1.4,14.7,DEV_TO_OCC
1717495603.2951841,"{'21001': '1,1717495602', '11002': '1,1717495602', '11001': '1,1717495602', '21002': '1,1717495602'}",4.7,14.7,DEV_TO_OCC
1717495604.114601,"{'21001': '1,1717495603', '11002': '1,1717495602', '11001': '1,1717495602', '21002': '1,1717495603'}",1.6,14.7,DEV_TO_OCC
1717495604.319187,"{'21001': '1,1717495603', '11002': '1,1717495603', '11001': '1,1717495603', '21002': '1,1717495603'}",4.1,14.7,DEV_TO_OCC
1717495604.3249733,49,37.5,14.7,OCC_TO_CU
1717495604.3258648,50,0.0,14.7,OCC_TO_CU
1717495604.3267794,51,0.0,14.7,OCC_TO_CU
1717495604.3277955,52,0.0,14.7,OCC_TO_CU
1717495605.2470198,"{'21001': '1,1717495604', '11002': '1,1717495603', '11001': '1,1717495603', '21002': '1,1717495604'}",2.2,14.8,DEV_TO_OCC
1717495605.2478828,"{'21001': '1,1717495604', '11002': '1,1717495604', '11001': '0,1717495604', '21002': '1,1717495604'}",0.0,14.8,DEV_TO_OCC
1717495606.1623342,"{'21001': '0,1717495605', '11002': '1,1717495604', '11001': '0,1717495604', '21002': '0,1717495605'}",1.5,14.8,DEV_TO_OCC
1717495606.2410645,"{'21001': '0,1717495605', '11002': '1,1717495605', '11001': '0,1717495605', '21002': '0,1717495605'}",6.4,14.7,DEV_TO_OCC
1717495607.1238897,"{'21001': '0,1717495606', '11002': '1,1717495605', '11001': '0,1717495605', '21002': '0,1717495606'}",1.6,14.8,DEV_TO_OCC
1717495607.2885056,"{'21001': '0,1717495606', '11002': '1,1717495606', '11001': '0,1717495606', '21002': '0,1717495606'}",6.6,14.7,DEV_TO_OCC
1717495608.327277,"{'21001': '0,1717495606', '11002': '1,1717495607', '11001': '0,1717495607', '21002': '0,1717495606'}",2.1,14.7,DEV_TO_OCC
1717495608.3284953,"{'21001': '0,1717495607', '11002': '1,1717495607', '11001': '0,1717495607', '21002': '0,1717495607'}",0.0,14.7,DEV_TO_OCC
1717495609.2577398,"{'21001': '0,1717495608', '11002': '1,1717495607', '11001': '0,1717495607', '21002': '0,1717495608'}",14.8,14.7,DEV_TO_OCC
1717495609.2662923,"{'21001': '0,1717495608', '11002': '1,1717495608', '11001': '0,1717495608', '21002': '0,1717495608'}",40.0,14.7,DEV_TO_OCC
1717495610.019763,"{'21001': '0,1717495609', '11002': '1,1717495608', '11001': '0,1717495608', '21002': '0,1717495609'}",7.5,14.7,DEV_TO_OCC
1717495610.2580202,"{'21001': '0,1717495609', '11002': '1,1717495609', '11001': '0,1717495609', '21002': '0,1717495609'}",15.1,14.7,DEV_TO_OCC
1717495611.07801,"{'21001': '0,1717495610', '11002': '1,1717495609', '11001': '0,1717495609', '21002': '0,1717495610'}",4.5,14.7,DEV_TO_OCC
1717495611.3844912,"{'21001': '0,1717495610', '11002': '1,1717495610', '11001': '0,1717495610', '21002': '0,1717495610'}",10.9,14.7,DEV_TO_OCC
1717495611.6333046,53,7.9,14.7,OCC_TO_CU
1717495612.1014016,"{'21001': '0,1717495611', '11002': '1,1717495610', '11001': '0,1717495610', '21002': '0,1717495611'}",3.2,14.7,DEV_TO_OCC
1717495612.3060992,"{'21001': '0,1717495611', '11002': '1,1717495611', '11001': '0,1717495611', '21002': '0,1717495611'}",3.3,14.7,DEV_TO_OCC
1717495612.9282763,54,1.9,14.8,OCC_TO_CU
1717495613.023069,"{'21001': '0,1717495612', '11002': '1,1717495611', '11001': '0,1717495611', '21002': '0,1717495612'}",15.0,14.8,DEV_TO_OCC
1717495613.3301535,"{'21001': '0,1717495612', '11002': '1,1717495612', '11001': '0,1717495612', '21002': '0,1717495612'}",7.3,14.8,DEV_TO_OCC
1717495614.1498353,"{'21001': '0,1717495613', '11002': '1,1717495612', '11001': '0,1717495612', '21002': '0,1717495613'}",4.1,14.8,DEV_TO_OCC
1717495614.2442641,"{'21001': '0,1717495613', '11002': '0,1717495613', '11001': '0,1717495613', '21002': '0,1717495613'}",18.2,14.8,DEV_TO_OCC
1717495614.3389733,55,15.7,14.8,OCC_TO_CU
1717495614.339949,56,0.0,14.8,OCC_TO_CU
1717495614.340926,57,75.0,14.8,OCC_TO_CU
1717495614.3419347,58,0.0,14.8,OCC_TO_CU
1717495615.0711315,"{'21001': '0,1717495614', '11002': '0,1717495613', '11001': '0,1717495613', '21002': '0,1717495614'}",4.4,14.8,DEV_TO_OCC
1717495615.2860131,"{'21001': '0,1717495614', '11002': '0,1717495614', '11001': '1,1717495614', '21002': '0,1717495614'}",19.6,14.8,DEV_TO_OCC
1717495616.0953934,"{'21001': '1,1717495615', '11002': '0,1717495614', '11001': '1,1717495614', '21002': '1,1717495615'}",10.6,14.8,DEV_TO_OCC
1717495616.2995977,"{'21001': '1,1717495615', '11002': '1,1717495615', '11001': '1,1717495615', '21002': '1,1717495615'}",11.3,14.8,DEV_TO_OCC
1717495617.1189816,"{'21001': '1,1717495616', '11002': '1,1717495615', '11001': '1,1717495615', '21002': '1,1717495616'}",9.7,14.8,DEV_TO_OCC
1717495617.326723,"{'21001': '1,1717495616', '11002': '1,1717495616', '11001': '1,1717495616', '21002': '1,1717495616'}",10.1,14.8,DEV_TO_OCC
1717495618.1431823,"{'21001': '1,1717495617', '11002': '1,1717495616', '11001': '1,1717495616', '21002': '1,1717495617'}",1.9,14.8,DEV_TO_OCC
1717495618.3490007,"{'21001': '1,1717495617', '11002': '1,1717495617', '11001': '1,1717495617', '21002': '1,1717495617'}",4.8,14.8,DEV_TO_OCC
1717495619.0648336,"{'21001': '1,1717495618', '11002': '1,1717495617', '11001': '1,1717495617', '21002': '1,1717495618'}",1.9,14.8,DEV_TO_OCC
1717495619.269749,"{'21001': '1,1717495618', '11002': '1,1717495618', '11001': '1,1717495618', '21002': '1,1717495618'}",5.3,14.8,DEV_TO_OCC
1717495620.088896,"{'21001': '1,1717495619', '11002': '1,1717495618', '11001': '1,1717495618', '21002': '1,1717495619'}",1.9,14.8,DEV_TO_OCC
1717495620.2479365,"{'21001': '1,1717495619', '11002': '1,1717495619', '11001': '1,1717495619', '21002': '1,1717495619'}",6.3,14.8,DEV_TO_OCC
1717495621.2163556,"{'21001': '1,1717495620', '11002': '1,1717495619', '11001': '1,1717495619', '21002': '1,1717495620'}",1.3,14.8,DEV_TO_OCC
1717495621.250657,"{'21001': '1,1717495620', '11002': '1,1717495620', '11001': '1,1717495620', '21002': '1,1717495620'}",74.4,14.8,DEV_TO_OCC
1717495622.1369588,"{'21001': '1,1717495621', '11002': '1,1717495620', '11001': '1,1717495620', '21002': '1,1717495621'}",9.6,14.7,DEV_TO_OCC
1717495622.341183,"{'21001': '1,1717495621', '11002': '1,1717495621', '11001': '1,1717495621', '21002': '1,1717495621'}",3.7,14.7,DEV_TO_OCC
1717495623.058538,"{'21001': '1,1717495622', '11002': '1,1717495621', '11001': '1,1717495621', '21002': '1,1717495622'}",10.8,14.7,DEV_TO_OCC
1717495623.365535,"{'21001': '1,1717495622', '11002': '1,1717495622', '11001': '1,1717495622', '21002': '1,1717495622'}",4.3,14.7,DEV_TO_OCC
1717495624.2887504,"{'21001': '1,1717495622', '11002': '1,1717495623', '11001': '1,1717495623', '21002': '1,1717495622'}",1.5,14.7,DEV_TO_OCC
1717495624.2896507,"{'21001': '1,1717495623', '11002': '1,1717495623', '11001': '1,1717495623', '21002': '1,1717495623'}",0.0,14.7,DEV_TO_OCC
1717495624.3493764,59,8.5,14.7,OCC_TO_CU
1717495624.3504803,60,0.0,14.7,OCC_TO_CU
1717495624.351376,61,0.0,14.7,OCC_TO_CU
1717495624.3524482,62,0.0,14.7,OCC_TO_CU
1717495625.2090902,"{'21001': '1,1717495624', '11002': '1,1717495623', '11001': '1,1717495623', '21002': '1,1717495624'}",3.1,14.7,DEV_TO_OCC
1717495625.2514153,"{'21001': '1,1717495624', '11002': '1,1717495624', '11001': '0,1717495624', '21002': '1,1717495624'}",14.0,14.7,DEV_TO_OCC
1717495626.1304715,"{'21001': '0,1717495625', '11002': '1,1717495624', '11001': '0,1717495624', '21002': '0,1717495625'}",1.6,14.7,DEV_TO_OCC
1717495626.3347263,"{'21001': '0,1717495625', '11002': '0,1717495625', '11001': '0,1717495625', '21002': '0,1717495625'}",7.2,14.7,DEV_TO_OCC
1717495627.3597238,"{'21001': '0,1717495625', '11002': '0,1717495626', '11001': '0,1717495626', '21002': '0,1717495625'}",1.6,14.7,DEV_TO_OCC
1717495627.3606727,"{'21001': '0,1717495626', '11002': '0,1717495626', '11001': '0,1717495626', '21002': '0,1717495626'}",100.0,14.7,DEV_TO_OCC
1717495628.3994653,"{'21001': '0,1717495626', '11002': '0,1717495627', '11001': '0,1717495627', '21002': '0,1717495626'}",1.2,14.8,DEV_TO_OCC
1717495628.4004366,"{'21001': '0,1717495627', '11002': '0,1717495627', '11001': '0,1717495627', '21002': '0,1717495627'}",0.0,14.8,DEV_TO_OCC
1717495629.2080255,"{'21001': '0,1717495628', '11002': '0,1717495627', '11001': '0,1717495627', '21002': '0,1717495628'}",1.7,14.8,DEV_TO_OCC
1717495629.2624433,"{'21001': '0,1717495628', '11002': '0,1717495628', '11001': '0,1717495628', '21002': '0,1717495628'}",9.2,14.8,DEV_TO_OCC
1717495630.1238766,"{'21001': '0,1717495629', '11002': '0,1717495628', '11001': '0,1717495628', '21002': '0,1717495629'}",1.2,14.8,DEV_TO_OCC
1717495630.328543,"{'21001': '0,1717495629', '11002': '0,1717495629', '11001': '0,1717495629', '21002': '0,1717495629'}",6.4,14.8,DEV_TO_OCC
1717495631.0457547,"{'21001': '0,1717495630', '11002': '0,1717495629', '11001': '0,1717495629', '21002': '0,1717495630'}",1.7,14.8,DEV_TO_OCC
1717495631.3535132,"{'21001': '0,1717495630', '11002': '0,1717495630', '11001': '0,1717495630', '21002': '0,1717495630'}",2.7,14.8,DEV_TO_OCC
1717495632.275045,"{'21001': '0,1717495630', '11002': '0,1717495631', '11001': '0,1717495631', '21002': '0,1717495630'}",1.4,14.8,DEV_TO_OCC
1717495632.2759717,"{'21001': '0,1717495631', '11002': '0,1717495631', '11001': '0,1717495631', '21002': '0,1717495631'}",0.0,14.8,DEV_TO_OCC
1717495633.1969485,"{'21001': '0,1717495632', '11002': '0,1717495631', '11001': '0,1717495631', '21002': '0,1717495632'}",1.6,14.7,DEV_TO_OCC
1717495633.2557082,"{'21001': '0,1717495632', '11002': '0,1717495632', '11001': '0,1717495632', '21002': '0,1717495632'}",5.8,14.7,DEV_TO_OCC
1717495634.1181154,"{'21001': '0,1717495633', '11002': '0,1717495632', '11001': '0,1717495632', '21002': '0,1717495633'}",1.4,14.8,DEV_TO_OCC
1717495634.3245394,,6.0,14.8,OCC_TO_CU_UPDATE
1717495634.3254266,,0.0,14.8,OCC_TO_CU_UPDATE
1717495634.3261306,"{'21001': '0,1717495633', '11002': '0,1717495632', '11001': '0,1717495632', '21002': '0,1717495633'}",0.0,14.8,DEV_TO_OCC
1717495634.360948,63,12.5,14.8,OCC_TO_CU
1717495634.3614104,64,0.0,14.8,OCC_TO_CU
1717495634.3618538,65,0.0,14.8,OCC_TO_CU
1717495634.362764,66,0.0,14.8,OCC_TO_CU
1717495635.039731,"{'21001': '0,1717495633', '11002': '0,1717495632', '11001': '0,1717495632', '21002': '0,1717495633'}",2.8,14.8,DEV_TO_OCC
1717495635.3567204,"{'21001': '0,1717495633', '11002': '0,1717495632', '11001': '1,1717495634', '21002': '0,1717495633'}",3.7,14.8,DEV_TO_OCC
1717495636.0636935,"{'21001': '1,1717495635', '11002': '0,1717495632', '11001': '1,1717495634', '21002': '1,1717495635'}",1.8,14.8,DEV_TO_OCC
1717495636.3697057,"{'21001': '1,1717495635', '11002': '0,1717495632', '11001': '1,1717495635', '21002': '1,1717495635'}",3.5,14.8,DEV_TO_OCC
1717495637.1895764,"{'21001': '1,1717495636', '11002': '0,1717495632', '11001': '1,1717495635', '21002': '1,1717495636'}",6.7,14.8,DEV_TO_OCC
1717495637.3940277,"{'21001': '1,1717495636', '11002': '0,1717495632', '11001': '1,1717495636', '21002': '1,1717495636'}",16.4,14.8,DEV_TO_OCC
1717495638.1117287,"{'21001': '1,1717495637', '11002': '0,1717495632', '11001': '1,1717495636', '21002': '1,1717495637'}",2.9,14.8,DEV_TO_OCC
1717495638.3208768,"{'21001': '1,1717495637', '11002': '0,1717495632', '11001': '1,1717495637', '21002': '1,1717495637'}",13.4,14.8,DEV_TO_OCC
1717495639.340517,"{'21001': '1,1717495638', '11002': '0,1717495632', '11001': '1,1717495637', '21002': '1,1717495638'}",6.6,14.8,DEV_TO_OCC
1717495639.3424141,"{'21001': '1,1717495638', '11002': '0,1717495632', '11001': '1,1717495638', '21002': '1,1717495638'}",0.0,14.8,DEV_TO_OCC
1717495640.262789,"{'21001': '1,1717495639', '11002': '0,1717495632', '11001': '1,1717495638', '21002': '1,1717495639'}",17.5,14.7,DEV_TO_OCC
1717495640.2648692,"{'21001': '1,1717495639', '11002': '0,1717495632', '11001': '1,1717495639', '21002': '1,1717495639'}",80.0,14.7,DEV_TO_OCC
1717495641.19022,"{'21001': '1,1717495640', '11002': '0,1717495632', '11001': '1,1717495639', '21002': '1,1717495640'}",8.5,14.7,DEV_TO_OCC
1717495641.2857914,"{'21001': '1,1717495640', '11002': '0,1717495632', '11001': '1,1717495640', '21002': '1,1717495640'}",20.9,14.7,DEV_TO_OCC
1717495642.1058621,"{'21001': '1,1717495641', '11002': '0,1717495632', '11001': '1,1717495640', '21002': '1,1717495641'}",5.9,14.7,DEV_TO_OCC
1717495642.310108,"{'21001': '1,1717495641', '11002': '0,1717495632', '11001': '1,1717495641', '21002': '1,1717495641'}",13.5,14.7,DEV_TO_OCC
1717495643.3353145,"{'21001': '1,1717495642', '11002': '0,1717495632', '11001': '1,1717495641', '21002': '1,1717495642'}",5.9,14.7,DEV_TO_OCC
1717495643.3386145,"{'21001': '1,1717495642', '11002': '0,1717495632', '11001': '1,1717495642', '21002': '1,1717495642'}",80.0,14.7,DEV_TO_OCC
1717495644.1579463,"{'21001': '1,1717495643', '11002': '0,1717495632', '11001': '1,1717495642', '21002': '1,1717495643'}",8.2,14.7,DEV_TO_OCC
1717495644.3573484,"{'21001': '1,1717495643', '11002': '0,1717495632', '11001': '1,1717495643', '21002': '1,1717495643'}",15.1,14.7,DEV_TO_OCC
1717495644.3731654,67,20.0,14.7,OCC_TO_CU
1717495644.3744283,68,0.0,14.7,OCC_TO_CU
1717495644.3755774,69,0.0,14.7,OCC_TO_CU
